time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.8600000000000012,-0.7913049114571402,0.5720036504766448,14.151456089086222,0.09187216572791179,0.2301926250929407,0.0,-1.7635478521748005,1.0059992584238977,4.376169703070438,0.03534577382290119,0.19829846332028198,0.0,457.5534743649051,457.6340508782853,457.66349347533924,456.0860772056764
1.9200000000000013,-0.9013960388054508,0.6340057879719599,14.414280020922623,0.09386955800669838,0.24192275320250278,0.0,-1.907174011709046,1.0608654069650054,4.384131492339442,0.028824568655469323,0.18923487844608028,0.0,435.8627373300334,435.1426288633805,434.8488770646197,434.30264918990025
1.9800000000000013,-1.0212405172201484,0.699675755469584,14.681213502904708,0.0951012103223059,0.25320804201604563,0.0,-2.088686315231388,1.1281881659722524,4.512569176859541,-0.006412088989268018,0.18569392749236238,0.0,475.36829330239954,475.1287113172919,475.1239039893032,472.4143519372835
2.0400000000000014,-1.1507368767486241,0.7688529468450812,14.950109748369089,0.09489436763708792,0.2650322633186901,0.0,-2.2288059853968987,1.1776597668358413,4.450435308083274,0.0019057981841447587,0.21339714593155906,0.0,412.5003006468191,414.9800148247051,415.0041547587077,415.73379283994717
2.1000000000000014,-1.289018628846823,0.8410502575655302,15.215878550312668,0.09478239424626977,0.2781284015274945,0.0,-2.3816542017471614,1.2288658401739612,4.408150604236856,-0.010744377276273025,0.22655386407988135,0.0,421.1870672362768,422.37322359930135,422.8452176876487,421.7539047671662
2.1600000000000015,-1.4376880078391323,0.9166314661010968,15.482473261498487,0.09401244126205555,0.2917187216320638,0.0,-2.575189772863624,1.2903263466178323,4.477358880621971,-0.017375206223100265,0.22640828744336938,0.0,459.37338608181847,459.41095189071547,460.7719099873683,460.24745868646863
2.2200000000000015,-1.597689414887439,0.9956993251899469,15.751306153971472,0.09275968454475247,0.30564230881584287,0.0,-2.759349195334023,1.345079523769714,4.483019449867673,-0.029015885228252148,0.24145603480447925,0.0,440.50162522800366,441.79809741752314,442.1332465509475,441.1729860660923
2.2800000000000016,-1.7705514437395118,1.0784649671762279,16.02524563061808,0.09076430226618282,0.3200383045112227,0.0,-3.0040273270744406,1.413393316380956,4.646668514458077,-0.04347845133390967,0.23670616397351416,0.0,493.92492037146116,493.6256305042897,492.6624873834439,491.59149105307523
2.3400000000000016,-1.9570785733522162,1.164901600996943,16.304872902396607,0.08767948190982988,0.33383973491634666,0.0,-3.2147137023225367,1.4674625902959657,4.673290483471676,-0.07619583070644456,0.2113227181626226,0.0,453.8614208141274,451.8700872452613,455.2963530109548,452.6687480538448
2.4000000000000017,-2.1562753091681865,1.2544467086136504,16.585343226518336,0.08316442469036023,0.34609001803413797,0.0,-3.426203287952377,1.5168746192611253,4.674924211373755,-0.07342618996123812,0.18340596877144713,0.0,447.7966234785359,445.55944145824304,447.64257944546716,447.86353918703617
2.4600000000000017,-2.368567783854665,1.346905140623244,16.866327143819102,0.07934464024586863,0.3568926630649871,0.0,-3.6510945276248408,1.5646052160688495,4.690334417287382,-0.049083009686749425,0.17230444490686858,0.0,454.0886482678364,453.2275698051287,452.4576295973461,454.4104951699429
2.520000000000002,-2.5938434079932033,1.4419983052968606,17.14623825373349,0.0759457826711607,0.367529206462315,0.0,-3.8589542789739135,1.6048471433774723,4.6394871696475075,-0.07945535922520114,0.18570789993839723,0.0,432.4762643938002,433.6349674966076,434.40548117942615,431.8479609270172
2.580000000000002,-2.832331889527053,1.5395401286080634,17.424433450700697,0.0717600676780048,0.3784776890196744,0.0,-4.091548172074116,1.6460671100858193,4.632828489741377,-0.055261599132136775,0.17507745760121626,0.0,450.2942881357881,449.4650574947844,448.16451239169254,450.12316431123713
2.640000000000002,-3.084978959282261,1.6394717498812958,17.70212200316844,0.06841740072001024,0.38941410566141954,0.0,-4.330874074952652,1.6846074878331276,4.62256060229135,-0.05662528078505388,0.19374345945176719,0.0,449.54408383009456,451.0856566857834,450.27943993214535,450.16703067395736
2.700000000000002,-3.3517063786131516,1.7415635073365883,17.977902587369297,0.0650293071481789,0.4011758027071295,0.0,-4.5609764614733495,1.718101099040657,4.569380972584411,-0.05615608025601739,0.20023914589327424,0.0,436.45563398177626,437.03575714852735,438.6545019021882,438.6912532514611
2.760000000000002,-3.6328282667534695,1.8456544010407256,18.25126425766766,0.062016162542066766,0.41399130813896257,0.0,-4.810725679123353,1.7512378454657955,4.5416704802833525,-0.04041396737207787,0.23190381103690955,0.0,447.4138042357328,450.0282497873051,447.2655864352589,448.544467835157
2.820000000000002,-3.928401025334202,1.9515636262303406,18.521083906566545,0.059529744491354286,0.42791147187149026,0.0,-5.042779500379179,1.7788144507075547,4.45155370245649,-0.04357568334911739,0.2321994460908986,0.0,429.9920005813321,430.0726017407685,427.97837152828026,427.7081310870653
2.880000000000002,-4.239784641319893,2.0592894226373972,18.788967243995607,0.056944518679058476,0.4421047640171176,0.0,-5.337699908811448,1.811688331580443,4.476298544921571,-0.04212767413606217,0.2440746274088369,0.0,469.335696595359,470.3089236857717,470.79613046260437,470.90726406086014
2.940000000000002,-4.5675482375985395,2.1687366781024595,19.054813227202718,0.05538601128535525,0.45711684296885746,0.0,-5.588861016937187,1.8363320635767766,4.384261129067828,-0.005099829002672831,0.26025102817607615,0.0,433.11817108394575,434.5408457191912,432.3230737128694,435.4321443562665
3.000000000000002,-4.909281317473397,2.279481100886401,19.312257781463476,0.05592694658796571,0.47244629054692133,0.0,-5.8034127186372855,1.8551168476931614,4.196752021895312,0.02807533307106766,0.2437160426295462,0.0,401.44392261155593,400.01340231896995,398.7767000679962,401.79653586182286
